 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        1.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   530 54238 14513  3969 10630    48  0.111 0.513 0.376 0.026 0.116 0.858
   535 54667 14456  3877 10774    48  0.110 0.516 0.373 0.027 0.117 0.856
   540 54591 14549  3890 10718    48  0.110 0.517 0.373 0.026 0.113 0.861
   545 54499 14647  4038 10611    48  0.111 0.515 0.374 0.026 0.112 0.862
   550 54363 14595  3897 10633    48  0.111 0.514 0.375 0.026 0.112 0.862
   555 54040 14865  3973 10558    48  0.110 0.513 0.377 0.025 0.109 0.866
   560 54113 14553  3982 10639    48  0.110 0.511 0.379 0.026 0.112 0.862
   565 54621 14380  3854 10730    48  0.111 0.511 0.378 0.026 0.113 0.861
   570 54259 14448  4025 10450    47  0.111 0.512 0.377 0.025 0.107 0.868
   575 54065 14524  3896 10500    47  0.109 0.509 0.382 0.026 0.110 0.864
   580 53737 14531  3883 10339    47  0.109 0.508 0.383 0.025 0.108 0.867
   585 53937 14508  4040 10626    47  0.110 0.513 0.377 0.026 0.112 0.863
   590 54100 14553  3994 10562    47  0.110 0.512 0.378 0.026 0.111 0.863
   595 54215 14644  4011 10655    47  0.110 0.513 0.377 0.027 0.116 0.858
   600 54311 14660  3937 10638    47  0.110 0.516 0.374 0.027 0.116 0.857
   605 54312 14664  3871 10553    47  0.110 0.512 0.378 0.027 0.115 0.858
   610 53946 14804  3994 10604    47  0.111 0.515 0.374 0.027 0.114 0.859
   615 54267 14653  3893 10610    47  0.113 0.514 0.373 0.026 0.113 0.861
   620 54316 14462  3953 10731    47  0.112 0.511 0.377 0.026 0.111 0.863
   625 54400 14579  3882 10701    47  0.112 0.513 0.374 0.026 0.113 0.861
   630 54344 14584  3937 10588    47  0.112 0.516 0.373 0.026 0.113 0.860
   635 54611 14679  4025 10742    47  0.113 0.519 0.368 0.027 0.116 0.857
   640 54579 14767  3939 10711    47  0.112 0.517 0.370 0.027 0.114 0.859
   645 54580 14706  3960 10726    47  0.113 0.517 0.370 0.027 0.115 0.858
   650 54558 14635  3863 10718    47  0.111 0.515 0.374 0.026 0.112 0.862
   655 54398 14801  3919 10584    47  0.111 0.513 0.377 0.026 0.112 0.862
   660 54419 14509  3961 10633    47  0.112 0.517 0.371 0.027 0.113 0.860
   665 54381 14638  3956 10577    47  0.111 0.513 0.376 0.027 0.116 0.857
