 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =       1.00000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   740 24946  6979  4301  2697    47  0.053 0.121 0.826 0.038 0.092 0.870
   745 25019  6967  4345  2760    46  0.052 0.122 0.826 0.038 0.091 0.871
   750 25158  6972  4321  2726    46  0.052 0.121 0.827 0.038 0.090 0.872
   755 24938  7055  4307  2712    46  0.052 0.120 0.827 0.038 0.090 0.871
   760 24865  7072  4366  2733    46  0.052 0.120 0.828 0.038 0.089 0.873
   765 25033  7071  4360  2762    46  0.052 0.119 0.829 0.038 0.089 0.873
   770 24576  7006  4301  2628    46  0.052 0.118 0.830 0.038 0.089 0.872
   775 24319  6758  4290  2486    46  0.051 0.118 0.831 0.038 0.089 0.872
   780 24150  6936  4200  2597    46  0.051 0.117 0.832 0.038 0.089 0.873
   785 23912  7021  4347  2496    46  0.050 0.117 0.833 0.037 0.088 0.875
   790 24066  6729  4222  2462    46  0.050 0.117 0.833 0.037 0.088 0.875
   795 24285  6816  4223  2551    46  0.050 0.117 0.833 0.037 0.088 0.875
   800 24060  6758  4339  2629    46  0.049 0.116 0.834 0.037 0.088 0.875
   805 24562  6901  4310  2575    46  0.050 0.117 0.833 0.037 0.088 0.875
   810 24184  6989  4297  2540    45  0.050 0.116 0.834 0.037 0.088 0.875
   815 23789  6818  4270  2448    45  0.050 0.115 0.835 0.037 0.087 0.876
   820 23645  6845  4243  2419    45  0.050 0.115 0.835 0.037 0.087 0.876
   825 23677  6775  4344  2392    45  0.050 0.114 0.836 0.037 0.087 0.877
   830 23602  6708  4274  2411    45  0.050 0.115 0.836 0.037 0.086 0.877
   835 23700  6665  4293  2491    45  0.049 0.114 0.837 0.037 0.086 0.877
   840 23352  6715  4169  2449    45  0.050 0.114 0.836 0.037 0.086 0.877
   845 23554  6658  4280  2423    45  0.049 0.114 0.837 0.037 0.087 0.876
   850 23392  6623  4157  2435    45  0.049 0.113 0.838 0.037 0.086 0.877
   855 23288  6649  4282  2383    45  0.049 0.112 0.839 0.036 0.086 0.878
   860 23377  6663  4260  2399    45  0.049 0.113 0.838 0.037 0.086 0.877
   865 23452  6537  4209  2440    45  0.049 0.113 0.838 0.036 0.085 0.878
   870 23424  6490  4301  2391    45  0.049 0.112 0.839 0.037 0.086 0.878
   875 23316  6591  4311  2404    45  0.049 0.112 0.840 0.036 0.085 0.879
   880 23070  6573  4147  2371    45  0.049 0.112 0.839 0.036 0.084 0.879
