 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =      0.500000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   750 39688 11043  4647  6355    43  0.024 0.036 0.939 0.012 0.015 0.974
   755 39635 10804  4547  6350    43  0.024 0.036 0.940 0.012 0.015 0.973
   760 39547 10871  4435  6208    43  0.024 0.035 0.941 0.012 0.015 0.973
   765 39366 11071  4534  6168    43  0.024 0.036 0.940 0.012 0.015 0.973
   770 39332 11040  4612  6189    43  0.024 0.035 0.941 0.011 0.015 0.974
   775 39319 10703  4675  6211    43  0.024 0.035 0.941 0.011 0.015 0.974
   780 39321 10844  4638  6233    43  0.024 0.035 0.941 0.011 0.015 0.974
   785 39149 10821  4554  6224    43  0.024 0.036 0.940 0.011 0.015 0.974
   790 39395 10651  4509  6219    43  0.024 0.036 0.940 0.012 0.015 0.974
   795 39374 10616  4522  6222    43  0.024 0.035 0.941 0.012 0.015 0.974
   800 39372 10791  4652  6266    43  0.024 0.036 0.940 0.012 0.015 0.973
   805 39331 10918  4575  6216    43  0.024 0.036 0.940 0.012 0.015 0.973
   810 39349 10724  4562  6191    43  0.024 0.036 0.940 0.012 0.015 0.974
   815 39401 10961  4590  6349    43  0.024 0.036 0.940 0.011 0.015 0.974
   820 39384 10808  4636  6200    43  0.024 0.035 0.941 0.012 0.014 0.974
   825 39350 10858  4591  6208    43  0.024 0.035 0.941 0.012 0.014 0.974
   830 39013 10465  4607  6113    43  0.024 0.035 0.941 0.012 0.014 0.974
   835 39186 10701  4714  6111    43  0.024 0.035 0.942 0.011 0.015 0.974
   840 39142 10635  4529  6191    43  0.024 0.035 0.942 0.012 0.015 0.974
   845 38884 10990  4607  6117    43  0.024 0.035 0.942 0.012 0.015 0.974
   850 39489 10595  4743  6357    43  0.024 0.035 0.941 0.012 0.015 0.974
   855 39570 10918  4664  6276    43  0.024 0.035 0.941 0.012 0.015 0.973
   860 39381 10797  4577  6233    43  0.024 0.035 0.941 0.012 0.015 0.974
   865 39298 10773  4763  6193    43  0.024 0.035 0.941 0.012 0.015 0.974
   870 39295 10822  4654  6158    43  0.024 0.035 0.941 0.012 0.015 0.973
   875 39455 10920  4608  6309    43  0.024 0.035 0.942 0.012 0.015 0.974
