 nmt =               50
 dmf =      T
 dff =      F
 vgr =        5.00000007E-02
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   775 20825  5739  2076  3542    48  0.042 0.216 0.741 0.036 0.174 0.790
   780 20688  5661  2120  3561    48  0.042 0.218 0.740 0.034 0.174 0.792
   785 20777  5659  2037  3594    48  0.042 0.217 0.741 0.036 0.176 0.788
   790 21007  5707  2193  3702    48  0.042 0.217 0.741 0.035 0.176 0.788
   795 20877  5730  2082  3644    47  0.042 0.218 0.741 0.035 0.179 0.786
   800 20929  5832  2014  3656    47  0.042 0.217 0.741 0.035 0.178 0.788
   805 20952  5903  2103  3681    47  0.042 0.217 0.742 0.035 0.176 0.789
   810 20983  5767  2098  3598    47  0.042 0.215 0.743 0.035 0.176 0.789
   815 20865  5813  2037  3615    47  0.043 0.215 0.742 0.036 0.175 0.789
   820 20751  5689  2132  3543    47  0.043 0.216 0.741 0.036 0.176 0.789
   825 20717  5712  2019  3537    47  0.043 0.215 0.742 0.036 0.175 0.788
   830 20719  5742  2102  3501    47  0.043 0.214 0.743 0.037 0.174 0.789
   835 20374  5717  2073  3537    47  0.044 0.214 0.742 0.037 0.175 0.788
   840 20816  5622  2101  3619    47  0.043 0.214 0.743 0.037 0.177 0.787
   845 20835  5644  2008  3688    47  0.043 0.215 0.742 0.037 0.177 0.786
   850 20418  5685  2105  3510    47  0.043 0.213 0.743 0.037 0.177 0.786
   855 20351  5516  1927  3477    47  0.043 0.212 0.746 0.036 0.175 0.789
   860 20014  5346  1986  3405    46  0.043 0.211 0.747 0.035 0.172 0.793
   865 19452  5223  1956  3236    46  0.042 0.210 0.748 0.035 0.172 0.793
   870 19270  5223  2028  3221    46  0.043 0.211 0.747 0.035 0.172 0.793
   875 19339  5212  2027  3245    46  0.042 0.209 0.749 0.036 0.172 0.793
   880 19181  5199  1956  3277    46  0.042 0.208 0.749 0.036 0.173 0.791
   885 19316  5165  1962  3290    46  0.042 0.209 0.749 0.036 0.174 0.791
   890 18915  5071  1955  3118    46  0.042 0.207 0.751 0.035 0.175 0.790
   895 18838  5184  1937  3137    46  0.043 0.208 0.749 0.035 0.176 0.789
   900 18411  5097  1951  3080    46  0.042 0.208 0.750 0.035 0.177 0.788
   905 18491  5196  1900  3162    46  0.042 0.208 0.750 0.035 0.177 0.788
   910 18218  5103  1898  3008    45  0.041 0.207 0.752 0.035 0.177 0.788
   915 18004  4932  1949  3048    45  0.041 0.208 0.751 0.035 0.176 0.789
