 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.750000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   565 18350  5361  3699  1495    45  0.032 0.083 0.885 0.026 0.075 0.898
   570 18060  5277  3684  1518    45  0.032 0.082 0.885 0.026 0.075 0.899
   575 17659  5144  3706  1435    45  0.032 0.082 0.886 0.026 0.074 0.900
   580 17366  5160  3588  1392    45  0.032 0.082 0.887 0.026 0.074 0.900
   585 17518  5089  3591  1439    45  0.031 0.081 0.887 0.026 0.073 0.901
   590 17667  4944  3634  1449    44  0.031 0.081 0.888 0.026 0.073 0.901
   595 17539  5104  3598  1411    44  0.031 0.080 0.888 0.026 0.073 0.901
   600 17308  4931  3544  1392    44  0.031 0.080 0.888 0.026 0.072 0.902
   605 17284  5007  3488  1392    44  0.031 0.080 0.889 0.026 0.072 0.902
   610 17344  5050  3646  1341    44  0.031 0.080 0.889 0.026 0.071 0.903
   615 17122  4939  3545  1336    44  0.031 0.079 0.889 0.025 0.071 0.903
   620 16751  4965  3470  1320    44  0.031 0.079 0.889 0.025 0.071 0.904
   625 16667  4840  3458  1281    44  0.031 0.079 0.890 0.025 0.071 0.904
   630 16562  4709  3487  1308    44  0.031 0.079 0.890 0.025 0.071 0.904
   635 16334  4894  3508  1225    43  0.031 0.079 0.891 0.025 0.071 0.904
   640 16142  4675  3452  1247    43  0.031 0.079 0.890 0.025 0.070 0.904
   645 16117  4682  3389  1294    43  0.030 0.079 0.891 0.025 0.070 0.904
   650 16058  4667  3383  1278    43  0.030 0.078 0.892 0.026 0.069 0.905
   655 16465  4544  3421  1269    43  0.030 0.078 0.892 0.025 0.069 0.906
   660 16511  4633  3529  1234    43  0.030 0.078 0.892 0.026 0.069 0.905
   665 16198  4713  3435  1252    43  0.030 0.077 0.893 0.026 0.069 0.905
   670 16041  4629  3339  1221    43  0.030 0.077 0.893 0.025 0.069 0.906
   675 15862  4629  3374  1200    43  0.030 0.076 0.893 0.025 0.069 0.906
   680 15865  4504  3366  1161    43  0.030 0.076 0.894 0.025 0.068 0.907
   685 15951  4556  3375  1204    43  0.030 0.076 0.894 0.025 0.068 0.907
   690 15796  4598  3328  1167    43  0.030 0.076 0.894 0.025 0.068 0.907
   695 15577  4431  3328  1131    43  0.030 0.075 0.895 0.025 0.068 0.907
   700 15619  4471  3309  1203    43  0.030 0.076 0.894 0.025 0.068 0.908
   705 15255  4270  3272  1113    43  0.030 0.075 0.895 0.025 0.067 0.909
   710 15384  4404  3379  1100    43  0.030 0.075 0.895 0.024 0.066 0.910
   715 15647  4413  3288  1121    43  0.030 0.075 0.895 0.024 0.066 0.909
   720 15162  4528  3142  1156    43  0.030 0.075 0.896 0.024 0.067 0.909
   725 15289  4514  3320  1118    43  0.029 0.075 0.896 0.024 0.066 0.910
   730 15390  4365  3248  1174    42  0.029 0.074 0.896 0.024 0.066 0.910
   735 15306  4423  3413  1129    42  0.029 0.074 0.896 0.024 0.066 0.910
   740 15001  4450  3171  1089    42  0.029 0.075 0.896 0.024 0.066 0.909
   745 15042  4354  3344  1131    42  0.029 0.074 0.896 0.024 0.066 0.909
   750 14993  4468  3189  1104    42  0.029 0.074 0.897 0.024 0.066 0.910
   755 15038  4358  3228  1086    42  0.029 0.074 0.897 0.024 0.066 0.910
   760 14749  4256  3157  1068    42  0.029 0.074 0.897 0.024 0.066 0.910
   765 14942  4279  3227  1098    42  0.029 0.073 0.898 0.024 0.065 0.911
   770 14856  4325  3139  1024    42  0.029 0.073 0.898 0.024 0.065 0.911
   775 14877  4265  3269  1017    42  0.029 0.073 0.898 0.024 0.065 0.911
   780 14845  4186  3286  1073    42  0.029 0.072 0.898 0.024 0.064 0.912
   785 14920  4244  3273  1048    42  0.029 0.072 0.898 0.023 0.065 0.912
   790 15111  4390  3241  1089    42  0.029 0.072 0.899 0.024 0.065 0.911
   795 14842  4264  3212  1102    42  0.029 0.072 0.898 0.024 0.065 0.911
   800 14631  4292  3096  1038    42  0.030 0.072 0.898 0.024 0.065 0.912
   805 14617  4176  3210  1025    42  0.029 0.072 0.899 0.024 0.065 0.912
   810 14616  4330  3076  1056    42  0.029 0.072 0.899 0.023 0.064 0.913
   815 14257  4292  3171  1023    42  0.029 0.072 0.899 0.024 0.064 0.912
   820 14362  4171  3213   990    42  0.029 0.072 0.899 0.024 0.064 0.912
   825 14330  4086  3139  1026    42  0.029 0.072 0.899 0.024 0.064 0.912
   830 14134  4054  3077   971    42  0.029 0.071 0.899 0.024 0.064 0.912
   835 13945  4111  3047   959    42  0.029 0.071 0.900 0.024 0.064 0.913
   840 13940  4184  3063   999    42  0.029 0.071 0.900 0.024 0.064 0.912
   845 13995  3989  3109  1019    42  0.029 0.071 0.900 0.023 0.064 0.913
   850 13911  4076  3068   966    42  0.029 0.071 0.900 0.023 0.064 0.913
   855 14112  3994  3129  1036    42  0.029 0.071 0.900 0.024 0.064 0.913
   860 13831  3965  3026   993    41  0.029 0.071 0.900 0.024 0.064 0.912
   865 13683  4009  3028   876    41  0.029 0.071 0.900 0.024 0.064 0.912
   870 13759  4012  3055   985    41  0.029 0.071 0.900 0.024 0.064 0.912
   875 13858  3974  3065  1017    41  0.029 0.071 0.901 0.024 0.064 0.913
   880 13650  3956  2967   964    41  0.029 0.071 0.900 0.024 0.063 0.913
   885 13624  3963  3094   858    41  0.029 0.071 0.900 0.023 0.063 0.914
   890 13499  3937  3045   912    41  0.029 0.071 0.901 0.024 0.063 0.913
   895 13226  3877  2911   968    41  0.028 0.071 0.901 0.024 0.063 0.913
   900 13252  3826  2916   870    41  0.028 0.071 0.901 0.024 0.063 0.913
   905 13260  3783  2951   904    41  0.028 0.071 0.901 0.024 0.063 0.913
   910 13111  3876  2961   899    41  0.029 0.071 0.901 0.023 0.063 0.913
   915 13149  3732  2946   913    41  0.029 0.070 0.901 0.024 0.063 0.914
   920 13152  3811  2933   865    41  0.029 0.070 0.901 0.024 0.063 0.913
   925 12982  3727  2881   843    41  0.028 0.070 0.901 0.024 0.063 0.914
   930 12899  3787  2806   863    41  0.029 0.070 0.901 0.024 0.062 0.914
   935 13079  3750  2824   916    41  0.029 0.070 0.901 0.023 0.063 0.914
   940 12821  3784  2819   883    41  0.028 0.070 0.902 0.024 0.063 0.913
   945 12943  3760  2884   870    41  0.028 0.069 0.903 0.023 0.063 0.914
   950 13190  3760  2966   855    41  0.028 0.070 0.902 0.023 0.063 0.914
   955 12886  3836  2848   864    41  0.028 0.070 0.902 0.023 0.063 0.914
   960 12894  3697  2873   863    41  0.028 0.070 0.903 0.023 0.063 0.914
   965 13013  3798  2864   857    41  0.028 0.070 0.902 0.023 0.063 0.914
   970 13311  3742  2890   907    41  0.028 0.070 0.902 0.023 0.063 0.914
   975 13131  3883  2845   891    41  0.028 0.070 0.902 0.023 0.062 0.915
   980 13158  3943  2965   896    41  0.028 0.070 0.902 0.023 0.062 0.915
   985 13325  3779  3076   847    41  0.028 0.070 0.902 0.023 0.063 0.914
   990 13492  3852  3048   864    41  0.028 0.070 0.902 0.023 0.063 0.914
   995 13476  4078  3014   900    41  0.028 0.070 0.902 0.023 0.062 0.915
  1000 13413  3946  2933   917    41  0.028 0.070 0.902 0.023 0.062 0.915
  1005 13331  3886  2949   868    41  0.027 0.070 0.902 0.023 0.063 0.914
  1010 13049  3895  2807   877    41  0.028 0.071 0.901 0.023 0.063 0.914
  1015 12947  3793  2828   882    41  0.028 0.071 0.901 0.023 0.063 0.914
  1020 13036  3806  2942   884    41  0.028 0.070 0.902 0.024 0.063 0.913
  1025 12993  3735  2920   873    41  0.028 0.071 0.901 0.024 0.063 0.913
  1030 12849  3812  2934   838    41  0.028 0.071 0.901 0.024 0.063 0.913
  1035 12958  3728  2949   890    41  0.028 0.071 0.901 0.024 0.064 0.912
  1040 12951  3764  2902   862    41  0.028 0.071 0.901 0.024 0.064 0.912
  1045 13155  3846  2913   902    41  0.028 0.071 0.900 0.024 0.064 0.912
  1050 13266  3843  2916   920    41  0.028 0.071 0.900 0.024 0.064 0.912
  1055 13114  3771  2964   890    41  0.028 0.071 0.900 0.023 0.064 0.913
  1060 12916  3842  2941   864    41  0.029 0.071 0.900 0.023 0.063 0.913
  1065 12868  3687  2846   884    41  0.029 0.071 0.900 0.023 0.063 0.913
  1070 13026  3797  2918   848    41  0.029 0.071 0.900 0.023 0.063 0.914
  1075 13171  3712  2909   896    41  0.028 0.071 0.900 0.023 0.063 0.914
  1080 13121  3950  2897   842    41  0.028 0.071 0.901 0.023 0.063 0.914
  1085 13338  3848  2951   913    41  0.028 0.071 0.901 0.023 0.063 0.914
  1090 13292  3919  3076   952    41  0.028 0.071 0.901 0.023 0.063 0.914
  1095 13134  3948  2892   890    41  0.028 0.071 0.901 0.023 0.063 0.915
  1100 13081  3781  2806   874    41  0.028 0.071 0.901 0.023 0.062 0.915
  1105 13100  3925  2935   880    41  0.028 0.071 0.901 0.023 0.062 0.915
  1110 13069  3859  2861   884    40  0.028 0.071 0.901 0.023 0.062 0.915
  1115 13133  3804  2957   847    40  0.028 0.071 0.901 0.023 0.062 0.915
  1120 13114  3724  2886   866    40  0.028 0.071 0.902 0.023 0.062 0.916
  1125 12978  3775  2888   810    40  0.028 0.071 0.902 0.022 0.062 0.915
  1130 12831  3703  2795   858    40  0.028 0.071 0.901 0.022 0.062 0.915
  1135 12922  3836  2860   887    40  0.028 0.070 0.901 0.022 0.062 0.915
  1140 12867  3821  2814   896    40  0.028 0.071 0.901 0.022 0.063 0.914
  1145 12866  3731  2898   905    40  0.028 0.070 0.902 0.022 0.063 0.915
  1150 12487  3597  2825   850    40  0.028 0.070 0.902 0.023 0.063 0.914
  1155 12561  3574  2876   836    40  0.029 0.070 0.901 0.023 0.063 0.914
  1160 12574  3475  2797   816    40  0.029 0.070 0.901 0.023 0.064 0.913
  1165 12767  3692  2880   891    40  0.029 0.070 0.901 0.023 0.064 0.913
  1170 12937  3732  2894   880    40  0.029 0.071 0.901 0.023 0.064 0.913
  1175 13359  3784  3009   908    40  0.029 0.071 0.901 0.023 0.064 0.913
  1180 12967  3863  2912   845    40  0.028 0.071 0.901 0.023 0.063 0.913
  1185 13193  3684  2898   900    40  0.028 0.071 0.901 0.024 0.064 0.913
  1190 13035  3667  2860   883    40  0.028 0.071 0.901 0.023 0.064 0.913
  1195 12905  3911  2819   919    40  0.028 0.070 0.901 0.024 0.063 0.913
  1200 12871  3704  2888   847    40  0.029 0.070 0.901 0.024 0.063 0.913
  1205 13065  3792  3070   827    40  0.029 0.070 0.901 0.024 0.063 0.914
  1210 12986  3852  2901   811    40  0.029 0.070 0.902 0.023 0.063 0.914
  1215 13010  3867  2856   849    40  0.029 0.070 0.901 0.024 0.063 0.914
  1220 13140  3686  3003   858    40  0.028 0.070 0.901 0.024 0.063 0.914
  1225 13199  3736  2920   915    40  0.028 0.071 0.901 0.024 0.063 0.913
  1230 12972  3800  2876   867    40  0.028 0.071 0.901 0.024 0.062 0.914
  1235 12903  3782  2880   861    40  0.028 0.071 0.901 0.024 0.062 0.914
  1240 12995  3700  2893   887    40  0.029 0.071 0.900 0.023 0.063 0.914
  1245 12739  3704  2744   793    40  0.029 0.071 0.901 0.024 0.062 0.914
  1250 12723  3694  2942   856    40  0.028 0.071 0.901 0.023 0.063 0.914
  1255 12679  3686  2787   846    40  0.029 0.071 0.900 0.023 0.062 0.914
  1260 13056  3820  2928   905    40  0.029 0.070 0.901 0.023 0.063 0.913
  1265 13106  3712  2886   886    40  0.028 0.070 0.901 0.023 0.063 0.914
  1270 13235  3894  2949   902    40  0.028 0.071 0.901 0.023 0.063 0.914
  1275 13077  3769  2936   921    40  0.029 0.071 0.901 0.024 0.063 0.913
  1280 13209  3765  2908   825    40  0.029 0.070 0.901 0.024 0.064 0.913
  1285 12746  3773  2853   851    40  0.029 0.070 0.901 0.024 0.064 0.913
  1290 12915  3659  2826   865    40  0.029 0.070 0.902 0.024 0.064 0.912
  1295 13051  3771  2829   860    40  0.029 0.070 0.901 0.023 0.064 0.913
  1300 13011  3824  2914   840    40  0.029 0.070 0.901 0.023 0.063 0.914
  1305 12666  3781  2782   811    40  0.029 0.070 0.901 0.023 0.063 0.914
  1310 12372  3588  2750   874    40  0.029 0.070 0.901 0.023 0.063 0.914
