 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        0.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1455  4971  1433  1259   202    43  0.021 0.062 0.917 0.019 0.058 0.923
  1460  4802  1372  1219   227    42  0.021 0.062 0.917 0.020 0.059 0.921
  1465  4633  1400  1143   211    42  0.021 0.062 0.917 0.019 0.060 0.921
  1470  4538  1327  1096   192    41  0.021 0.062 0.917 0.019 0.060 0.921
  1475  4506  1294  1089   209    41  0.022 0.062 0.916 0.020 0.060 0.920
  1480  4442  1298  1139   175    41  0.022 0.062 0.917 0.020 0.060 0.921
  1485  4293  1256  1069   183    41  0.022 0.062 0.917 0.020 0.059 0.921
  1490  4032  1217  1023   166    41  0.022 0.062 0.916 0.020 0.059 0.921
  1495  3888  1188   930   166    41  0.022 0.062 0.916 0.020 0.058 0.922
  1500  3818  1118   989   138    41  0.022 0.062 0.917 0.020 0.058 0.921
  1505  3679  1100   881   148    41  0.021 0.062 0.917 0.020 0.059 0.921
  1510  3370  1017   813   157    41  0.022 0.062 0.916 0.020 0.059 0.922
  1515  3281   912   777   147    41  0.022 0.062 0.915 0.020 0.059 0.921
  1520  3087   991   802   132    41  0.022 0.062 0.916 0.020 0.059 0.921
  1525  2949   902   760   117    41  0.022 0.062 0.916 0.020 0.060 0.921
  1530  3002   908   763   141    41  0.022 0.062 0.916 0.019 0.060 0.921
  1535  2949   811   723   120    40  0.023 0.062 0.916 0.020 0.060 0.921
  1540  2864   835   700   119    39  0.022 0.061 0.916 0.019 0.059 0.922
  1545  2757   841   680    95    39  0.022 0.061 0.916 0.018 0.058 0.924
  1550  2559   775   641    79    38  0.023 0.061 0.916 0.018 0.057 0.925
  1555  2546   720   628    95    38  0.022 0.061 0.916 0.019 0.058 0.923
  1560  2477   719   620    83    38  0.022 0.061 0.917 0.018 0.058 0.923
  1565  2450   710   625    90    38  0.022 0.062 0.916 0.017 0.058 0.924
  1570  2363   618   550    73    38  0.022 0.061 0.917 0.017 0.060 0.923
  1575  2230   645   549    72    37  0.022 0.061 0.917 0.019 0.060 0.921
  1580  2147   598   554    77    36  0.022 0.061 0.917 0.019 0.060 0.922
