 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         1.00000005E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   560 35973 10022  4725  5290    49  0.066 0.210 0.723 0.042 0.117 0.841
   565 35662  9955  4544  5249    49  0.066 0.210 0.724 0.042 0.118 0.840
   570 36167 10128  4607  5424    49  0.067 0.209 0.724 0.042 0.118 0.840
   575 36049  9860  4520  5325    49  0.066 0.207 0.726 0.042 0.116 0.842
   580 35884  9954  4744  5234    49  0.066 0.207 0.727 0.042 0.116 0.842
   585 35268  9876  4535  5188    49  0.065 0.205 0.730 0.042 0.116 0.843
   590 34928  9665  4642  4992    49  0.065 0.203 0.732 0.041 0.115 0.844
   595 34797  9624  4704  5036    49  0.064 0.202 0.734 0.042 0.116 0.843
   600 35023  9615  4590  5076    48  0.064 0.201 0.735 0.041 0.115 0.843
   605 34600  9502  4701  4889    48  0.064 0.199 0.737 0.042 0.115 0.844
   610 34599  9615  4653  4973    48  0.064 0.199 0.737 0.041 0.115 0.843
   615 34699  9694  4638  4955    48  0.063 0.198 0.739 0.041 0.116 0.843
   620 34677  9682  4624  5056    48  0.063 0.198 0.739 0.042 0.117 0.841
   625 34612  9580  4693  4990    48  0.063 0.197 0.740 0.042 0.118 0.840
   630 34589  9732  4571  4894    47  0.063 0.196 0.740 0.042 0.118 0.841
   635 34682  9539  4563  5034    47  0.063 0.195 0.742 0.041 0.115 0.843
   640 34225  9692  4443  4890    47  0.062 0.194 0.744 0.041 0.116 0.843
   645 34266  9491  4556  4831    47  0.062 0.193 0.745 0.041 0.113 0.846
   650 33929  9354  4570  4758    47  0.062 0.192 0.746 0.041 0.113 0.846
   655 33864  9399  4608  4772    47  0.061 0.190 0.748 0.041 0.113 0.847
   660 33775  9417  4639  4771    47  0.061 0.189 0.750 0.040 0.113 0.847
   665 33409  9368  4628  4745    47  0.061 0.188 0.752 0.041 0.114 0.845
   670 33658  9333  4717  4664    47  0.060 0.186 0.753 0.041 0.114 0.845
   675 33920  9515  4661  4799    47  0.061 0.186 0.753 0.041 0.114 0.846
   680 33759  9397  4582  4739    47  0.060 0.186 0.754 0.041 0.113 0.846
   685 33576  9303  4580  4714    47  0.060 0.185 0.755 0.040 0.112 0.847
   690 33627  9418  4697  4572    47  0.060 0.184 0.756 0.040 0.112 0.848
   695 33324  9317  4607  4559    47  0.059 0.182 0.758 0.040 0.111 0.848
   700 33053  9274  4597  4521    47  0.059 0.180 0.761 0.040 0.111 0.849
   705 32777  9132  4647  4432    47  0.059 0.181 0.760 0.040 0.111 0.848
   710 32873  9232  4563  4456    47  0.058 0.179 0.762 0.040 0.111 0.849
   715 32694  9160  4672  4437    47  0.058 0.178 0.764 0.040 0.110 0.851
   720 32445  8932  4608  4411    47  0.058 0.177 0.765 0.040 0.109 0.851
   725 32338  9005  4719  4297    47  0.058 0.177 0.765 0.040 0.110 0.850
   730 32357  9250  4688  4403    47  0.057 0.175 0.767 0.040 0.112 0.848
   735 32111  8980  4626  4418    47  0.057 0.175 0.768 0.040 0.111 0.849
   740 31545  8954  4605  4243    46  0.057 0.174 0.769 0.040 0.110 0.850
   745 32021  8963  4685  4282    46  0.057 0.174 0.770 0.040 0.110 0.851
   750 32193  8920  4710  4334    46  0.056 0.172 0.771 0.040 0.109 0.851
   755 32099  8917  4732  4326    46  0.056 0.171 0.773 0.039 0.109 0.852
   760 31786  8918  4635  4296    46  0.056 0.171 0.773 0.039 0.109 0.852
   765 31927  8806  4570  4229    46  0.056 0.169 0.775 0.039 0.108 0.852
   770 31671  8771  4525  4192    46  0.055 0.168 0.776 0.039 0.107 0.853
   775 31228  8806  4597  4116    46  0.055 0.168 0.777 0.039 0.107 0.854
   780 31430  8732  4636  4258    46  0.055 0.166 0.779 0.039 0.107 0.854
   785 30405  8827  4548  3933    46  0.055 0.167 0.778 0.039 0.107 0.854
   790 30706  8468  4694  4059    46  0.055 0.166 0.779 0.039 0.107 0.854
   795 30930  8577  4612  3991    46  0.055 0.165 0.780 0.039 0.108 0.853
   800 31154  8787  4624  4103    46  0.055 0.165 0.780 0.040 0.109 0.851
   805 30768  8659  4580  3921    46  0.055 0.165 0.781 0.039 0.108 0.852
   810 30990  8476  4618  3973    46  0.055 0.165 0.780 0.039 0.108 0.853
   815 30991  8782  4588  4095    46  0.055 0.165 0.780 0.039 0.108 0.853
   820 31055  8710  4674  4026    46  0.054 0.164 0.782 0.039 0.108 0.853
   825 30817  8565  4502  4068    46  0.054 0.163 0.782 0.039 0.106 0.855
   830 30653  8531  4608  3951    46  0.054 0.162 0.784 0.039 0.106 0.855
   835 30691  8530  4578  4002    46  0.054 0.161 0.785 0.039 0.106 0.854
   840 30710  8729  4617  3984    46  0.053 0.159 0.787 0.039 0.107 0.854
   845 30614  8539  4558  3875    46  0.053 0.158 0.788 0.039 0.106 0.855
   850 30882  8579  4752  3945    46  0.053 0.158 0.789 0.039 0.105 0.856
   855 30422  8639  4626  3838    45  0.053 0.156 0.792 0.039 0.105 0.856
   860 30237  8421  4613  3827    45  0.052 0.155 0.792 0.039 0.104 0.858
   865 29755  8456  4587  3676    45  0.052 0.155 0.793 0.038 0.103 0.859
   870 29658  8350  4673  3735    45  0.052 0.155 0.793 0.038 0.103 0.858
   875 30034  8332  4650  3780    45  0.052 0.155 0.793 0.038 0.104 0.858
   880 29980  8266  4559  3806    45  0.052 0.154 0.794 0.038 0.103 0.859
   885 29862  8507  4603  3660    45  0.053 0.154 0.793 0.038 0.102 0.859
   890 29503  8469  4552  3666    44  0.052 0.154 0.794 0.038 0.103 0.859
   895 29250  8296  4502  3615    44  0.052 0.153 0.795 0.038 0.104 0.858
