 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =        0.100000001    
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   810 47870 12993  4180  8795    50  0.167 0.382 0.451 0.077 0.128 0.795
   815 47802 12897  4234  8656    50  0.166 0.379 0.454 0.077 0.126 0.797
   820 47734 12952  4362  8663    50  0.166 0.383 0.451 0.077 0.128 0.795
   825 47696 13094  4247  8668    50  0.166 0.384 0.450 0.076 0.125 0.799
   830 47940 13128  4316  8796    50  0.166 0.382 0.451 0.077 0.129 0.793
   835 48116 12890  4210  8786    50  0.167 0.382 0.451 0.076 0.129 0.795
   840 47810 13029  4216  8712    50  0.166 0.380 0.454 0.078 0.129 0.793
   845 47889 12965  4329  8898    50  0.167 0.380 0.453 0.078 0.129 0.794
   850 47762 13052  4275  8682    50  0.166 0.383 0.451 0.077 0.127 0.795
   855 48061 13035  4259  8798    50  0.167 0.383 0.450 0.077 0.126 0.797
   860 48046 12776  4366  8712    50  0.165 0.381 0.454 0.077 0.124 0.799
   865 47870 12833  4266  8720    50  0.166 0.379 0.455 0.076 0.124 0.800
   870 47391 12940  4329  8579    50  0.166 0.379 0.455 0.076 0.126 0.798
   875 47479 12846  4380  8514    50  0.167 0.378 0.455 0.077 0.126 0.797
   880 47831 12809  4254  8747    50  0.166 0.381 0.453 0.078 0.127 0.796
   885 47546 13096  4285  8680    50  0.168 0.382 0.450 0.078 0.127 0.796
   890 47952 12947  4265  8750    50  0.167 0.385 0.448 0.077 0.125 0.798
   895 47896 13010  4259  8699    50  0.168 0.385 0.448 0.076 0.124 0.800
   900 47722 13004  4283  8619    50  0.167 0.385 0.447 0.077 0.126 0.797
   905 47655 12892  4242  8641    50  0.168 0.384 0.449 0.077 0.127 0.795
   910 47732 13144  4233  8628    50  0.167 0.381 0.452 0.077 0.125 0.798
   915 47804 12868  4245  8692    50  0.166 0.381 0.453 0.077 0.128 0.795
   920 47826 13063  4350  8718    50  0.167 0.381 0.451 0.077 0.126 0.797
   925 47585 13023  4317  8668    50  0.168 0.379 0.453 0.077 0.127 0.797
   930 47509 12909  4435  8582    50  0.168 0.378 0.454 0.077 0.129 0.794
   935 47504 12842  4265  8513    50  0.168 0.377 0.455 0.077 0.127 0.796
   940 47584 12898  4294  8529    50  0.170 0.377 0.453 0.078 0.127 0.795
   945 47482 12888  4212  8585    50  0.170 0.376 0.454 0.078 0.127 0.795
   950 47738 12851  4362  8573    50  0.170 0.377 0.452 0.078 0.130 0.793
   955 47443 13010  4314  8515    50  0.171 0.376 0.453 0.076 0.127 0.797
   960 47691 12907  4227  8620    50  0.171 0.377 0.452 0.077 0.127 0.795
   965 47587 13026  4328  8508    50  0.170 0.379 0.451 0.078 0.125 0.797
   970 47058 12820  4314  8519    50  0.169 0.374 0.457 0.078 0.126 0.797
   975 47321 13028  4339  8691    50  0.170 0.378 0.452 0.079 0.127 0.795
   980 47791 12875  4251  8666    50  0.170 0.376 0.454 0.080 0.126 0.794
   985 47523 12812  4309  8551    50  0.170 0.373 0.457 0.079 0.125 0.796
   990 47192 12831  4282  8479    50  0.170 0.373 0.457 0.078 0.126 0.795
   995 47432 12913  4301  8575    50  0.170 0.374 0.456 0.078 0.127 0.794
  1000 47062 12949  4353  8375    50  0.170 0.373 0.457 0.077 0.125 0.797
