 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         7.00000003E-02
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   685 48730 13266  4337  8924    50  0.144 0.402 0.454 0.060 0.122 0.818
   690 48697 13270  4281  8837    50  0.145 0.401 0.454 0.060 0.121 0.819
   695 48692 13186  4190  9053    50  0.145 0.401 0.455 0.061 0.121 0.818
   700 48965 13102  4276  8821    50  0.145 0.397 0.458 0.060 0.118 0.822
   705 48485 13217  4300  8840    50  0.145 0.398 0.458 0.059 0.121 0.820
   710 48261 13122  4194  8685    50  0.145 0.397 0.458 0.060 0.119 0.821
   715 48099 13030  4144  8824    50  0.146 0.394 0.460 0.061 0.122 0.817
   720 48455 12990  4367  8863    50  0.147 0.395 0.458 0.061 0.121 0.819
   725 48050 12911  4300  8755    50  0.148 0.391 0.461 0.061 0.118 0.821
   730 47994 12990  4306  8659    50  0.147 0.393 0.459 0.061 0.121 0.818
   735 47994 13013  4359  8927    50  0.146 0.396 0.457 0.062 0.125 0.813
   740 48715 13193  4263  8978    50  0.146 0.401 0.453 0.062 0.124 0.814
   745 48552 13313  4238  8833    50  0.147 0.399 0.454 0.061 0.123 0.816
   750 48676 13084  4239  8967    50  0.146 0.399 0.455 0.061 0.121 0.818
   755 48554 13077  4211  8945    50  0.146 0.398 0.455 0.061 0.123 0.816
   760 48497 13271  4224  8866    50  0.147 0.400 0.453 0.061 0.125 0.814
   765 48564 13045  4289  8905    50  0.147 0.399 0.455 0.062 0.122 0.817
   770 48303 13250  4300  8846    50  0.147 0.400 0.453 0.061 0.123 0.816
   775 48392 13252  4222  8878    50  0.146 0.399 0.455 0.061 0.124 0.815
   780 48302 13235  4249  8785    50  0.147 0.398 0.455 0.061 0.123 0.816
   785 48682 13167  4275  8959    50  0.148 0.397 0.455 0.061 0.122 0.817
   790 48994 13159  4334  9045    50  0.148 0.398 0.454 0.061 0.123 0.817
   795 48843 13274  4188  9058    50  0.148 0.400 0.452 0.060 0.121 0.818
   800 48449 13230  4301  8904    50  0.148 0.399 0.453 0.061 0.122 0.817
   805 48863 13047  4178  8972    50  0.148 0.400 0.451 0.062 0.124 0.815
   810 48873 13281  4284  8958    50  0.149 0.402 0.450 0.061 0.122 0.817
   815 48642 13210  4303  8877    50  0.149 0.399 0.453 0.061 0.121 0.818
   820 48755 12978  4258  8925    50  0.148 0.398 0.454 0.061 0.120 0.819
   825 48219 13106  4291  8700    50  0.148 0.395 0.457 0.062 0.119 0.819
   830 48140 12974  4223  8794    50  0.149 0.395 0.457 0.062 0.121 0.817
   835 48509 13006  4277  8917    50  0.148 0.398 0.455 0.062 0.122 0.817
   840 48357 13079  4187  8947    50  0.148 0.397 0.455 0.062 0.122 0.815
   845 48552 13154  4369  8848    50  0.147 0.398 0.454 0.062 0.123 0.815
   850 48539 13110  4277  8916    50  0.146 0.403 0.451 0.061 0.120 0.819
   855 48531 13197  4251  8791    50  0.145 0.399 0.456 0.061 0.119 0.820
   860 48442 13137  4355  8933    50  0.144 0.395 0.460 0.060 0.121 0.818
   865 48293 12916  4271  8681    50  0.145 0.395 0.460 0.061 0.120 0.819
   870 48469 13023  4291  8783    50  0.146 0.395 0.458 0.062 0.120 0.818
   875 48170 13122  4352  8746    50  0.147 0.397 0.456 0.061 0.120 0.819
   880 48288 13010  4308  8842    50  0.147 0.397 0.456 0.061 0.121 0.818
   885 48326 13020  4243  8842    50  0.148 0.396 0.456 0.060 0.119 0.821
   890 48226 13176  4280  8783    50  0.146 0.396 0.458 0.059 0.119 0.822
   895 48385 13138  4279  8914    50  0.147 0.399 0.455 0.061 0.122 0.818
   900 48487 13043  4196  8849    50  0.147 0.397 0.456 0.061 0.123 0.816
   905 48664 13287  4254  8890    50  0.147 0.398 0.456 0.061 0.121 0.819
   910 48837 13257  4259  8921    50  0.148 0.400 0.453 0.062 0.124 0.814
   915 48902 13228  4140  8896    50  0.147 0.401 0.451 0.061 0.121 0.818
   920 48415 13208  4259  8760    50  0.147 0.399 0.455 0.061 0.122 0.817
   925 48390 13146  4269  8993    50  0.146 0.399 0.455 0.061 0.124 0.815
   930 48723 13107  4273  8878    50  0.146 0.400 0.453 0.061 0.121 0.818
   935 48307 13186  4207  8765    50  0.146 0.402 0.451 0.062 0.124 0.814
   940 48779 12953  4351  8902    50  0.147 0.402 0.451 0.062 0.122 0.815
   945 48695 13384  4285  8984    50  0.148 0.400 0.453 0.060 0.123 0.817
   950 48726 13096  4208  8867    50  0.147 0.400 0.453 0.061 0.122 0.816
   955 48359 13037  4281  8851    50  0.147 0.400 0.453 0.061 0.121 0.819
   960 48233 13099  4228  8910    50  0.147 0.399 0.454 0.060 0.120 0.820
   965 48633 13238  4245  8917    50  0.148 0.399 0.453 0.060 0.120 0.820
   970 48106 13364  4152  8883    50  0.147 0.398 0.455 0.060 0.120 0.820
   975 48593 13104  4354  8987    50  0.146 0.398 0.456 0.060 0.122 0.818
   980 48329 13189  4220  8764    50  0.147 0.398 0.455 0.061 0.119 0.820
   985 48564 13030  4351  8918    50  0.148 0.398 0.454 0.061 0.121 0.818
   990 48352 13216  4210  8888    50  0.148 0.399 0.453 0.062 0.121 0.817
   995 48624 13165  4161  8862    50  0.147 0.401 0.452 0.061 0.121 0.818
  1000 48533 13089  4293  8881    50  0.148 0.400 0.452 0.061 0.124 0.814
