trt,gen,zero1,lt151,gt151,zero2,lt152,gt152,tot1,spo1,veg1,mat1,tot2,spo2,veg2,mat2
temp_link_1_0.10,775,13914,14325,61759,41800,367,47831,76084,0,50370,14373,48198,0,1381,46358
temp_link_1_0.30,775,13863,37244,38891,41977,923,47098,76135,0,51106,14448,48021,0,1326,46274
temp_link_1_0.50,775,13932,52125,23941,41826,1515,46657,76066,0,51203,14321,48172,0,1461,46292
temp_link_1_0.70,775,13777,61680,14541,41739,1792,46467,76221,0,51006,14205,48259,0,1438,46461
temp_link_1_0.90,775,13848,61636,14514,41864,1832,46302,76150,0,51117,14514,48134,0,1397,46302
temp_link_2_0.10,775,21741,9866,58391,45646,788,43564,68256,0,31968,26675,44352,0,2724,40544
temp_link_2_0.30,775,20913,25189,43896,45147,4309,40542,69085,0,32340,27135,44851,0,5499,37254
temp_link_2_0.50,775,18127,39100,32771,43800,11349,34849,71871,6,36535,24313,46198,0,10530,31968
temp_link_2_0.70,775,15463,54683,19852,43202,25269,21527,74535,17,42604,16069,46796,0,18909,19107
temp_link_2_0.90,775,13983,66802,9213,42908,38368,8722,76015,517,47132,2857,47090,332,25500,3168
temp_link_3_0.10,775,13868,9777,66353,42900,5881,41217,76130,715,49292,147,47098,468,27752,120
temp_link_3_0.30,775,14149,23874,51975,43045,14846,32107,75849,909,48952,166,46953,535,27667,166
temp_link_3_0.50,775,13877,38101,38020,43040,23398,23560,76120,1015,49291,94,46958,683,27615,82
temp_link_3_0.70,775,13894,52561,23543,42896,32632,14470,76104,843,48783,102,47102,492,27466,86
temp_link_3_0.90,775,13847,66289,9862,42853,40913,6232,76151,995,48465,167,47145,607,27579,123
temp_unlink_0_0.10,775,66926,1425,21647,72133,1117,16748,23072,0,0,23047,17865,0,0,17860
temp_unlink_0_0.30,775,66676,3418,19904,71721,2594,15683,23322,0,0,23296,18277,0,0,18273
temp_unlink_0_0.50,775,66388,3458,20152,71578,2720,15700,23610,0,0,23576,18420,0,0,18419
temp_unlink_0_0.70,775,66574,4230,19194,71771,3490,14737,23424,0,0,23399,18227,0,0,18224
temp_unlink_0_0.90,775,67433,7439,15126,72374,5929,11695,22565,0,0,22553,17624,0,0,17619
temp_unlink_1_0.10,775,66662,0,23336,71800,0,18198,23336,0,0,23325,18198,0,0,18192
temp_unlink_1_0.30,775,66907,0,23091,71981,0,18017,23091,0,0,23070,18017,0,0,18017
temp_unlink_1_0.50,775,66620,0,23378,71655,0,18343,23378,0,0,23356,18343,0,0,18343
temp_unlink_1_0.70,775,66415,0,23583,71766,0,18232,23583,0,0,23573,18232,0,0,18232
temp_unlink_1_0.90,775,65660,6119,18219,71033,910,18055,24338,0,0,24295,18965,0,0,18964
temp_unlink_2_0.10,775,66580,0,23418,71738,0,18260,23418,0,0,23389,18260,0,0,18254
temp_unlink_2_0.30,775,66363,0,23635,71550,0,18448,23635,0,0,23617,18448,0,0,18448
temp_unlink_2_0.50,775,67054,0,22944,72131,0,17867,22944,0,0,22926,17867,0,0,17860
temp_unlink_2_0.70,775,67389,0,22609,72253,0,17745,22609,0,0,22593,17745,0,0,17743
temp_unlink_2_0.90,775,18665,50685,20648,45168,29241,15589,71333,0,8681,0,44830,0,3951,0
temp_unlink_3_0.10,775,13028,9759,67211,42418,6061,41519,76970,0,73651,0,47580,0,44828,0
temp_unlink_3_0.30,775,12860,24069,53069,42262,15003,32733,77138,0,73675,0,47736,0,44918,0
temp_unlink_3_0.50,775,13232,37252,39514,42763,22991,24244,76766,0,73367,0,47235,0,44413,0
temp_unlink_3_0.70,775,12852,53267,23879,42322,32899,14777,77146,0,73513,0,47676,0,44860,0
temp_unlink_3_0.90,775,12972,67135,9891,42289,41572,6137,77026,0,73773,0,47709,0,45005,0
temp_link_0_0.10,800,13985,10739,65274,42025,299,47674,76010,0,50543,14396,47973,0,1317,46226
temp_link_0_0.30,800,13894,32288,43816,41908,963,47127,76104,0,50981,14392,48090,0,1393,46235
temp_link_0_0.50,800,13805,52444,23749,41727,1415,46856,76193,0,50751,14400,48271,0,1297,46574
temp_link_0_0.70,800,13596,60356,16046,41668,1580,46750,76402,0,51398,14354,48330,0,1306,46699
temp_link_0_0.90,800,13770,61822,14406,41610,1909,46479,76228,0,51011,14406,48388,0,1522,46479
temp_link_1_0.10,800,13943,14114,61941,41913,349,47736,76054,0,50617,14342,48085,0,1423,46227
temp_link_1_0.30,800,14006,36824,39168,41845,1039,47114,75992,0,50600,14283,48153,0,1463,46293
temp_link_1_0.50,800,13569,51940,24489,41712,1423,46863,76429,0,51306,14472,48286,0,1396,46533
temp_link_1_0.70,800,13674,61527,14797,41698,1759,46541,76324,1,51722,14390,48300,0,1410,46532
temp_link_1_0.90,800,14112,61571,14315,42116,1870,46012,75886,0,50633,14315,47882,0,1472,46012
temp_link_2_0.10,800,21641,9723,58634,45684,817,43497,68357,0,32382,26484,44314,0,2732,40584
temp_link_2_0.30,800,21440,24382,44176,45402,4183,40413,68558,2,32060,27113,44596,0,5441,37251
temp_link_2_0.50,800,18543,38496,32959,44347,11024,34627,71455,8,36163,24192,45651,0,10223,31840
temp_link_2_0.70,800,15575,54726,19697,43348,25175,21475,74420,24,42566,16281,46650,5,18651,19411
temp_link_2_0.90,800,13908,66958,9132,42898,38705,8395,76090,459,47595,2968,47100,304,25422,3048
temp_link_3_0.10,800,13954,9586,66458,43061,5872,41065,76044,827,48475,150,46937,545,27071,134
temp_link_3_0.30,800,13798,24504,51696,42658,15101,32239,76200,1004,49733,131,47340,644,28012,93
temp_link_3_0.50,800,13759,38015,38224,42778,23696,23524,76239,1076,49108,159,47220,646,27531,115
temp_link_3_0.70,800,13949,52164,23885,42898,32032,15068,76048,953,48804,79,47100,598,27335,92
temp_link_3_0.90,800,13823,66602,9573,42944,41051,6003,76175,776,49475,185,47054,546,27858,166
temp_unlink_0_0.10,800,66522,1490,21986,71595,1227,17176,23476,0,0,23447,18403,0,0,18403
temp_unlink_0_0.30,800,66418,3466,20114,71510,2568,15920,23580,0,0,23546,18488,0,0,18488
temp_unlink_0_0.50,800,67037,3498,19463,71850,2974,15174,22961,0,0,22950,18148,0,0,18145
temp_unlink_0_0.70,800,66682,4631,18685,71703,3668,14627,23316,0,0,23287,18295,0,0,18286
temp_unlink_0_0.90,800,67226,7790,14982,72122,6034,11842,22772,0,0,22760,17876,0,0,17875
temp_unlink_1_0.10,800,66613,0,23385,71922,0,18076,23385,0,0,23340,18076,0,0,18066
temp_unlink_1_0.30,800,66640,0,23358,71770,0,18228,23358,0,0,23353,18228,0,0,18228
temp_unlink_1_0.50,800,66662,0,23336,71769,0,18229,23336,0,0,23318,18229,0,0,18223
temp_unlink_1_0.70,800,66745,0,23253,71884,0,18114,23253,0,0,23247,18114,0,0,18114
temp_unlink_1_0.90,800,65719,6122,18157,71106,975,17917,24279,0,0,24230,18892,0,0,18891
temp_unlink_2_0.10,800,65980,0,24018,71313,0,18685,24018,0,0,24006,18685,0,0,18678
temp_unlink_2_0.30,800,66610,0,23388,71802,0,18196,23388,0,0,23353,18196,0,0,18182
temp_unlink_2_0.50,800,66736,0,23262,71886,0,18112,23261,0,0,23235,18112,0,0,18112
temp_unlink_2_0.70,800,67268,0,22730,72142,0,17856,22730,0,0,22703,17856,0,0,17856
temp_unlink_2_0.90,800,18934,50107,20957,45592,28638,15768,71064,0,8511,0,44406,0,3686,0
temp_unlink_3_0.10,800,13160,9573,67265,42847,5944,41207,76838,0,73440,0,47151,0,44542,0
temp_unlink_3_0.30,800,12985,23769,53244,42604,14609,32785,77012,0,73643,0,47394,0,44638,0
temp_unlink_3_0.50,800,13165,38370,38463,42712,23462,23824,76833,0,73224,0,47286,0,44590,0
temp_unlink_3_0.70,800,13041,53143,23814,42518,32840,14640,76957,0,73264,0,47480,0,44671,0
temp_unlink_3_0.90,800,12832,67312,9854,42444,41258,6296,77166,0,73995,0,47554,0,44911,0
temp_link_0_0.10,825,13757,9849,66392,41826,331,47841,76241,1,50801,14295,48172,0,1400,46232
temp_link_0_0.30,825,13822,32288,43888,41890,973,47135,76176,0,50493,14376,48108,0,1428,46222
temp_link_0_0.50,825,13755,50795,25448,41910,1425,46663,76243,0,50684,14372,48088,0,1318,46401
temp_link_0_0.70,825,13870,59637,16491,41952,1797,46249,76127,0,51339,14447,48046,0,1521,46174
temp_link_0_0.90,825,13995,61667,14336,41879,1875,46244,76003,0,50431,14336,48119,0,1440,46244
temp_link_1_0.10,825,14018,13595,62385,41966,349,47683,75980,0,50644,14459,48032,0,1402,46227
temp_link_1_0.30,825,13944,35994,40060,41818,945,47235,76053,0,50408,14304,48180,0,1339,46396
temp_link_1_0.50,825,13733,51626,24639,41762,1479,46757,76265,0,51214,14385,48236,0,1371,46410
temp_link_1_0.70,825,13959,61309,14730,41867,1765,46366,76037,0,50891,14375,48131,0,1360,46361
temp_link_1_0.90,825,14058,61617,14323,42014,1932,46052,75940,0,50772,14323,47984,0,1490,46052
temp_link_2_0.10,825,21309,9258,59431,45445,807,43746,68689,1,32505,26525,44553,0,2768,40835
temp_link_2_0.30,825,21229,24622,44147,45155,4153,40690,68769,2,31755,27185,44843,0,5284,37578
temp_link_2_0.50,825,18370,38483,33145,44152,11247,34599,71628,6,36238,23905,45846,1,10257,31668
temp_link_2_0.70,825,15613,54575,19810,43631,25495,20872,74385,22,42822,16354,46367,7,19018,18893
temp_link_2_0.90,825,14225,66583,9190,43202,38340,8456,75773,332,47152,2960,46796,220,25374,3145
temp_link_3_0.10,825,14114,9700,66184,43128,6070,40800,75884,916,48502,110,46870,514,27204,131
temp_link_3_0.30,825,13980,24445,51573,42847,15014,32137,76018,994,48748,101,47151,621,27763,119
temp_link_3_0.50,825,14053,37200,38745,43063,22847,24088,75945,922,48781,136,46935,585,27564,118
temp_link_3_0.70,825,14063,51793,24142,43088,31938,14972,75935,1027,48833,129,46910,600,27229,102
temp_link_3_0.90,825,13624,66746,9628,42604,41380,6014,76373,810,49731,137,47394,507,28508,126
temp_unlink_0_0.10,825,66610,1663,21725,71806,1411,16781,23388,0,0,23358,18192,0,0,18192
temp_unlink_0_0.30,825,66798,3384,19816,71925,2346,15727,23200,0,0,23171,18073,0,0,18068
temp_unlink_0_0.50,825,67086,3658,19254,72172,3018,14808,22912,0,0,22894,17826,0,0,17817
temp_unlink_0_0.70,825,66997,4417,18584,72108,3631,14259,23001,0,0,22973,17890,0,0,17884
temp_unlink_0_0.90,825,67658,7657,14683,72540,5748,11710,22340,0,0,22323,17458,0,0,17458
temp_unlink_1_0.10,825,66469,0,23529,71571,0,18427,23529,0,0,23500,18427,0,0,18424
temp_unlink_1_0.30,825,66897,0,23101,71923,0,18075,23101,0,0,23091,18075,0,0,18075
temp_unlink_1_0.50,825,66875,0,23123,72019,0,17979,23123,0,0,23096,17979,0,0,17973
temp_unlink_1_0.70,825,66903,0,23095,71901,0,18097,23095,0,0,23076,18097,0,0,18097
temp_unlink_1_0.90,825,65656,5962,18380,71094,944,17960,24342,0,0,24316,18904,0,0,18904
temp_unlink_2_0.10,825,66394,0,23604,71483,0,18515,23604,0,0,23583,18515,0,0,18509
temp_unlink_2_0.30,825,66556,0,23442,71726,0,18272,23442,0,0,23429,18272,0,0,18271
temp_unlink_2_0.50,825,66755,0,23243,71803,0,18195,23243,0,0,23223,18195,0,0,18191
temp_unlink_2_0.70,825,66819,0,23179,71983,0,18015,23179,0,0,23155,18015,0,0,18010
temp_unlink_2_0.90,825,18905,50205,20888,45550,28650,15798,71093,0,8589,0,44448,0,3816,0
temp_unlink_3_0.10,825,12964,9415,67619,42347,5905,41746,77031,0,73775,0,47651,0,44978,0
temp_unlink_3_0.30,825,12999,24235,52764,42121,15349,32528,76999,0,73492,0,47877,0,45145,0
temp_unlink_3_0.50,825,12965,38281,38752,42472,23830,23696,77033,0,73712,0,47526,0,44900,0
temp_unlink_3_0.70,825,13395,52778,23825,42741,32292,14965,76603,0,73084,0,47257,0,44342,0
temp_unlink_3_0.90,825,13043,67259,9696,42651,41629,5718,76955,0,73659,0,47347,0,44862,0
temp_link_0_0.10,850,13848,9638,66512,41844,292,47862,76150,0,50683,14360,48154,0,1336,46390
temp_link_0_0.30,850,13775,31406,44817,41908,887,47203,76223,0,50931,14392,48090,0,1349,46268
temp_link_0_0.50,850,13936,50270,25792,41948,1425,46625,76062,0,50834,14286,48050,0,1373,46266
temp_link_0_0.70,850,13908,59148,16942,42025,1770,46203,76089,0,51102,14458,47973,0,1474,46130
temp_link_0_0.90,850,13836,61823,14339,41731,1721,46546,76161,0,50884,14339,48267,0,1345,46546
temp_link_1_0.10,850,13888,13320,62790,41753,372,47873,76110,2,51044,14358,48245,0,1355,46488
temp_link_1_0.30,850,13984,35139,40875,41900,920,47178,76014,0,50724,14406,48098,0,1377,46296
temp_link_1_0.50,850,13630,52183,24185,41535,1451,47012,76368,0,51043,14471,48463,0,1435,46675
temp_link_1_0.70,850,13659,61662,14677,41572,1627,46799,76339,0,51640,14203,48426,0,1305,46790
temp_link_1_0.90,850,13724,61878,14396,41625,1852,46521,76274,0,51553,14396,48373,0,1497,46521
temp_link_2_0.10,850,21141,8803,60054,45113,666,44219,68857,3,33063,26108,44885,0,2541,41296
temp_link_2_0.30,850,21114,24518,44366,45220,4288,40490,68883,0,31842,27484,44776,0,5471,37264
temp_link_2_0.50,850,18437,37971,33590,44082,10800,35116,71561,1,35933,24433,45915,0,9984,32265
temp_link_2_0.70,850,15470,55080,19448,43338,25573,21087,74528,4,42854,16125,46660,1,19005,19109
temp_link_2_0.90,850,14392,66290,9316,43200,38131,8667,75606,395,46925,3085,46797,260,25152,3263
temp_link_3_0.10,850,13993,9498,66507,42810,6021,41167,76005,923,48599,108,47188,546,27307,115
temp_link_3_0.30,850,13962,24539,51497,42811,15046,32141,76036,1022,48883,129,47186,592,27533,90
temp_link_3_0.50,850,14014,37763,38221,43025,23290,23683,75982,912,48737,125,46973,578,27314,110
temp_link_3_0.70,850,14015,51831,24152,43168,31799,15031,75983,962,48228,178,46830,634,27092,148
temp_link_3_0.90,850,13940,66569,9489,43037,41118,5843,76058,777,50174,142,46961,481,28562,145
temp_unlink_0_0.10,850,66773,1929,21296,71860,1485,16653,23224,0,0,23197,18138,0,0,18138
temp_unlink_0_0.30,850,66575,3274,20149,71611,2654,15733,23423,0,0,23390,18387,0,0,18386
temp_unlink_0_0.50,850,66657,3994,19347,71665,2731,15602,23341,0,0,23315,18333,0,0,18333
temp_unlink_0_0.70,850,66470,4802,18726,71619,3940,14439,23528,0,0,23498,18379,0,0,18379
temp_unlink_0_0.90,850,67468,7951,14579,72376,5608,12014,22530,0,0,22505,17622,0,0,17620
temp_unlink_1_0.10,850,66383,0,23615,71558,0,18440,23615,0,0,23594,18440,0,0,18437
temp_unlink_1_0.30,850,67101,0,22897,72047,0,17951,22897,0,0,22859,17951,0,0,17950
temp_unlink_1_0.50,850,66982,0,23016,72096,0,17902,23015,0,0,22986,17902,0,0,17896
temp_unlink_1_0.70,850,66836,0,23162,71892,0,18106,23162,0,0,23139,18106,0,0,18099
temp_unlink_1_0.90,850,65757,5703,18538,71204,925,17869,24241,0,0,24196,18794,0,0,18791
temp_unlink_2_0.10,850,66549,0,23449,71777,0,18221,23449,0,0,23417,18221,0,0,18215
temp_unlink_2_0.30,850,66525,0,23473,71647,0,18351,23473,0,0,23450,18351,0,0,18349
temp_unlink_2_0.50,850,67169,0,22829,72126,0,17872,22829,0,0,22813,17872,0,0,17870
temp_unlink_2_0.70,850,66356,0,23642,71526,0,18472,23642,0,0,23623,18472,0,0,18467
temp_unlink_2_0.90,850,18910,49659,21429,45227,28356,16415,71088,0,8264,0,44771,0,3629,0
temp_unlink_3_0.10,850,13082,9002,67914,42512,5487,41999,76916,0,73648,0,47484,0,44867,0
temp_unlink_3_0.30,850,12953,24332,52713,42346,15346,32306,77045,0,73688,0,47652,0,44943,0
temp_unlink_3_0.50,850,12735,39066,38197,42048,24423,23527,77263,0,74233,0,47950,0,45499,0
temp_unlink_3_0.70,850,13290,52586,24122,42744,32518,14736,76708,0,73260,0,47254,0,44421,0
temp_unlink_3_0.90,850,13140,67592,9266,42541,41758,5699,76858,0,73588,0,47457,0,44839,0
temp_link_0_0.10,875,14016,9864,66118,41933,227,47838,75982,0,50794,14245,48065,0,1306,46340
temp_link_0_0.30,875,13892,32076,44030,41943,929,47126,76106,0,51000,14298,48055,0,1409,46210
temp_link_0_0.50,875,13911,49189,26898,41884,1476,46638,76087,0,51380,14429,48114,0,1531,46254
temp_link_0_0.70,875,13767,59150,17081,41758,1835,46405,76231,0,51127,14431,48240,0,1489,46324
temp_link_0_0.90,875,13709,61837,14452,41742,1790,46466,76287,1,51117,14452,48256,0,1419,46466
temp_link_1_0.10,875,13649,13606,62743,41959,340,47699,76348,1,50944,14493,48036,0,1321,46337
temp_link_1_0.30,875,13909,34983,41106,42062,757,47179,76089,0,50915,14413,47936,0,1187,46377
temp_link_1_0.50,875,13768,52231,23999,41519,1462,47017,76230,0,50778,14182,48479,0,1331,46706
temp_link_1_0.70,875,13949,61148,14901,41909,1676,46413,76049,0,50481,14404,48089,0,1309,46394
temp_link_1_0.90,875,13874,61636,14488,41882,1855,46261,76124,0,51147,14488,48116,0,1439,46261
temp_link_2_0.10,875,21192,8802,60004,45379,632,43987,68806,0,32980,25757,44619,0,2578,41064
temp_link_2_0.30,875,21273,24607,44118,45202,4132,40664,68725,0,32318,27291,44767,0,5391,37513
temp_link_2_0.50,875,18384,38267,33347,44094,11077,34827,71614,2,36566,24178,45904,0,10213,31988
temp_link_2_0.70,875,15483,55670,18845,43343,26117,20538,74515,11,42713,15513,46655,5,19180,18549
temp_link_2_0.90,875,14380,66407,9211,43351,38132,8515,75618,451,47423,2839,46646,256,25046,3021
temp_link_3_0.10,875,13902,9762,66334,42983,5975,41040,76096,814,48834,145,47015,520,27482,143
temp_link_3_0.30,875,13966,24021,52011,43104,14836,32058,76032,895,49378,101,46894,622,27728,98
temp_link_3_0.50,875,13911,38050,38037,43093,23481,23424,76087,826,48864,77,46905,517,27061,80
temp_link_3_0.70,875,13734,52243,24021,42681,32321,14996,76264,1099,48485,153,47317,645,27476,147
temp_link_3_0.90,875,13933,67023,9042,43053,41197,5748,76065,856,48728,121,46945,590,27302,99
temp_unlink_0_0.10,875,67055,1968,20975,72157,1281,16560,22942,0,0,22919,17841,0,0,17841
temp_unlink_0_0.30,875,66902,3305,19791,71982,2485,15531,23096,0,0,23056,18016,0,0,18012
temp_unlink_0_0.50,875,67038,3378,19582,72050,2526,15422,22960,0,0,22940,17948,0,0,17945
temp_unlink_0_0.70,875,66786,5181,18031,71923,3593,14482,23212,0,0,23174,18075,0,0,18070
temp_unlink_0_0.90,875,67399,7426,15173,72275,5570,12153,22599,0,0,22591,17723,0,0,17723
temp_unlink_1_0.10,875,66068,0,23930,71351,0,18647,23930,0,0,23917,18647,0,0,18647
temp_unlink_1_0.30,875,66711,0,23287,71882,0,18116,23287,0,0,23257,18116,0,0,18109
temp_unlink_1_0.50,875,66356,0,23642,71546,0,18452,23642,0,0,23613,18452,0,0,18445
temp_unlink_1_0.70,875,66841,0,23157,71866,0,18132,23157,0,0,23151,18132,0,0,18129
temp_unlink_1_0.90,875,66028,5580,18390,71241,793,17964,23970,0,0,23921,18757,0,0,18757
temp_unlink_2_0.10,875,66604,0,23394,71825,0,18173,23394,0,0,23377,18173,0,0,18173
temp_unlink_2_0.30,875,66669,0,23329,71823,0,18175,23329,0,0,23301,18175,0,0,18175
temp_unlink_2_0.50,875,66538,0,23460,71598,0,18400,23460,0,0,23442,18400,0,0,18399
temp_unlink_2_0.70,875,67205,0,22793,72182,0,17816,22793,0,0,22771,17816,0,0,17814
temp_unlink_2_0.90,875,19088,49815,21095,45740,28674,15584,70910,0,8098,0,44258,0,3365,0
temp_unlink_3_0.10,875,12968,9258,67772,42267,5612,42119,77030,0,73745,0,47731,0,44940,0
temp_unlink_3_0.30,875,12993,24504,52501,42501,15137,32360,77005,0,73718,0,47497,0,44932,0
temp_unlink_3_0.50,875,13216,38470,38312,42626,23592,23780,76782,0,73644,0,47372,0,44780,0
temp_unlink_3_0.70,875,13067,53123,23808,42264,32976,14758,76931,0,73313,0,47734,0,44907,0
temp_unlink_3_0.90,875,13164,67664,9170,42460,41670,5868,76834,0,73769,0,47538,0,45033,0
temp_link_0_0.10,900,13665,9688,66645,41947,308,47743,76333,0,51052,14600,48051,0,1459,46218
temp_link_0_0.30,900,13851,31386,44761,41629,903,47466,76147,0,51062,14323,48369,0,1386,46620
temp_link_0_0.50,900,13967,49066,26965,41862,1500,46636,76031,0,51422,14454,48136,0,1562,46242
temp_link_0_0.70,900,13684,59064,17250,41664,1700,46634,76313,0,51011,14385,48334,0,1335,46558
temp_link_0_0.90,900,14003,61500,14495,42180,1899,45919,75995,0,50554,14495,47818,0,1492,45919
temp_link_1_0.10,900,13989,13087,62922,41922,299,47777,76009,0,50316,14334,48076,0,1369,46160
temp_link_1_0.30,900,13748,33709,42541,41615,958,47425,76250,0,51053,14365,48383,0,1410,46515
temp_link_1_0.50,900,14201,51462,24335,42159,1448,46391,75797,0,50421,14415,47839,0,1431,46048
temp_link_1_0.70,900,13929,61381,14688,41831,1816,46351,76069,7,50453,14244,48167,0,1427,46337
temp_link_1_0.90,900,13869,61623,14506,41733,1866,46399,76129,0,51274,14506,48265,0,1531,46399
temp_link_2_0.10,900,21270,8667,60061,45338,701,43959,68728,1,32790,25798,44660,0,2612,41054
temp_link_2_0.30,900,21334,24691,43973,45316,4316,40366,68664,0,31744,27668,44667,0,5553,37246
temp_link_2_0.50,900,18466,37374,34158,44226,10760,35012,71532,1,36044,24433,45772,3,10052,32002
temp_link_2_0.70,900,15426,55647,18925,43261,26528,20209,74572,4,42675,15565,46737,0,19451,18193
temp_link_2_0.90,900,14311,66346,9341,43174,38143,8681,75687,459,47537,3070,46824,297,25391,3189
temp_link_3_0.10,900,13891,9676,66431,43086,6015,40897,76107,826,49109,151,46912,495,27656,109
temp_link_3_0.30,900,13991,23459,52548,42872,14521,32605,76007,928,48646,145,47126,537,27257,108
temp_link_3_0.50,900,13889,37600,38509,42982,23126,23890,76109,950,48675,85,47015,656,27343,91
temp_link_3_0.70,900,13955,51797,24246,42952,32074,14972,76043,1033,48664,93,47046,693,26987,110
temp_link_3_0.90,900,14006,66845,9147,43186,40962,5850,75992,1038,48366,111,46812,589,27116,86
temp_unlink_0_0.10,900,66489,1931,21578,71805,1177,17016,23509,0,0,23482,18193,0,0,18189
temp_unlink_0_0.30,900,66453,3650,19895,71720,2769,15509,23545,0,0,23528,18278,0,0,18278
temp_unlink_0_0.50,900,67011,3435,19552,72088,2675,15235,22987,0,0,22977,17910,0,0,17907
temp_unlink_0_0.70,900,66775,4575,18648,71847,3825,14326,23223,0,0,23207,18151,0,0,18145
temp_unlink_0_0.90,900,66967,7741,15290,72008,6060,11930,23031,0,0,23019,17990,0,0,17990
temp_unlink_1_0.10,900,66139,0,23859,71470,0,18528,23859,0,0,23849,18528,0,0,18526
temp_unlink_1_0.30,900,66129,0,23869,71428,0,18570,23869,0,0,23824,18567,0,0,18567
temp_unlink_1_0.50,900,66144,0,23854,71413,0,18585,23853,0,0,23841,18585,0,0,18578
temp_unlink_1_0.70,900,67197,0,22801,72099,0,17899,22801,0,0,22769,17899,0,0,17899
temp_unlink_1_0.90,900,65909,5110,18979,71360,999,17639,24089,0,0,24039,18638,0,0,18630
temp_unlink_2_0.10,900,66783,0,23215,72021,0,17977,23215,0,0,23195,17977,0,0,17977
temp_unlink_2_0.30,900,66247,0,23751,71562,0,18436,23751,0,0,23730,18436,0,0,18431
temp_unlink_2_0.50,900,66625,0,23373,71689,0,18309,23373,0,0,23342,18309,0,0,18301
temp_unlink_2_0.70,900,66596,0,23402,71687,0,18311,23402,0,0,23378,18311,0,0,18306
temp_unlink_2_0.90,900,19007,49219,21772,45486,28014,16498,70991,0,7933,0,44512,0,3290,0
temp_unlink_3_0.10,900,12927,9319,67752,42383,5723,41892,77071,0,73923,0,47615,0,45010,0
temp_unlink_3_0.30,900,12807,24493,52698,42086,14935,32977,77189,0,73872,0,47912,0,45437,0
temp_unlink_3_0.50,900,13091,38209,38698,42546,23741,23711,76907,0,73830,0,47452,0,45077,0
temp_unlink_3_0.70,900,13073,53234,23691,42571,32955,14472,76925,0,73516,0,47427,0,44724,0
temp_unlink_3_0.90,900,12984,67798,9216,42612,41769,5617,77014,0,73945,0,47386,0,44950,0
temp_link_0_0.10,925,13864,9924,66210,41862,228,47908,76133,0,50825,14338,48136,0,1360,46387
temp_link_0_0.30,925,13858,31602,44538,41938,877,47183,76140,1,51108,14498,48060,0,1275,46354
temp_link_0_0.50,925,13866,49882,26250,41741,1601,46656,76132,0,50792,14562,48257,0,1626,46221
temp_link_0_0.70,925,13852,58646,17500,42062,1762,46174,76146,1,51360,14414,47936,0,1474,46081
temp_link_0_0.90,925,13944,61552,14502,41990,1834,46174,76054,0,50983,14502,48008,0,1485,46174
temp_link_1_0.10,925,13793,12721,63484,41774,370,47854,76205,0,51226,14504,48224,0,1503,46264
temp_link_1_0.30,925,13562,33318,43118,41578,928,47492,76436,0,51469,14377,48420,0,1464,46580
temp_link_1_0.50,925,13836,52528,23634,41777,1432,46789,76162,0,51151,14324,48221,0,1375,46471
temp_link_1_0.70,925,13836,61501,14661,41735,1921,46342,76162,0,50655,14378,48263,0,1515,46337
temp_link_1_0.90,925,13834,61676,14488,42047,1801,46150,76164,0,51324,14487,47951,0,1464,46150
temp_link_2_0.10,925,20774,8586,60638,45075,632,44291,69224,0,33890,25576,44923,0,2669,41266
temp_link_2_0.30,925,21491,25380,43127,45252,4368,40378,68507,0,31652,27289,44746,0,5538,37364
temp_link_2_0.50,925,18693,36848,34457,44175,10111,35712,71305,2,35489,24586,45823,1,9528,32763
temp_link_2_0.70,925,15609,55333,19056,43400,25752,20846,74389,17,42741,15530,46598,22,18960,18669
temp_link_2_0.90,925,14137,66424,9437,43040,38182,8776,75861,472,47354,2819,46958,287,25387,3150
temp_link_3_0.10,925,14000,9240,66758,42820,5861,41317,75998,831,48619,151,47178,490,27728,136
temp_link_3_0.30,925,14001,23900,52097,43022,14544,32432,75997,861,48868,130,46976,467,27525,111
temp_link_3_0.50,925,14029,38007,37962,43044,23360,23594,75969,1075,48673,85,46954,685,27463,82
temp_link_3_0.70,925,13992,51892,24114,42907,32014,15077,76006,1021,48414,108,47091,610,27145,98
temp_link_3_0.90,925,13812,67094,9092,42898,41416,5684,76186,937,48991,89,47098,553,27637,104
temp_unlink_0_0.10,925,67067,1773,21158,72206,1109,16683,22931,0,0,22905,17792,0,0,17781
temp_unlink_0_0.30,925,66425,3683,19890,71625,2845,15528,23573,0,0,23537,18373,0,0,18364
temp_unlink_0_0.50,925,66970,3342,19686,72067,2945,14986,23028,0,0,23004,17931,0,0,17928
temp_unlink_0_0.70,925,66913,4537,18548,71956,3653,14389,23084,0,0,23054,18042,0,0,18041
temp_unlink_0_0.90,925,67564,7349,15085,72497,5716,11785,22434,0,0,22427,17501,0,0,17490
temp_unlink_1_0.10,925,66122,0,23876,71378,0,18620,23876,0,0,23845,18620,0,0,18618
temp_unlink_1_0.30,925,66562,0,23436,71576,0,18422,23436,0,0,23418,18422,0,0,18414
temp_unlink_1_0.50,925,66490,0,23508,71600,0,18398,23508,0,0,23485,18398,0,0,18393
temp_unlink_1_0.70,925,66811,0,23187,71929,0,18069,23187,0,0,23166,18069,0,0,18066
temp_unlink_1_0.90,925,65733,5270,18995,71217,893,17888,24265,0,0,24242,18781,0,0,18776
temp_unlink_2_0.10,925,66508,0,23490,71751,0,18247,23490,0,0,23468,18247,0,0,18245
